loyalty_number,segment_id,segment_name,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
356708,3,Dormant Members,0.0,29,39068.0,5,2,2,9
356712,1,Frequent Redeemers,0.0,32,54474.0,5,4,3,12
356812,4,Seasonal Travelers,0.0,60,100816.0,5,1,1,7
356828,4,Seasonal Travelers,0.0,50,68267.0,5,1,1,7
356955,1,Frequent Redeemers,0.0,35,50749.0,5,4,4,13
356980,1,Frequent Redeemers,1.0,29,46123.0,5,2,4,11
357059,4,Seasonal Travelers,0.0,52,84351.0,5,1,1,7
357138,4,Seasonal Travelers,0.0,56,87821.0,5,1,1,7
357149,3,Dormant Members,5.0,27,40655.0,4,2,2,8
357161,1,Frequent Redeemers,0.0,38,38826.0,5,3,2,10
357166,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
357173,4,Seasonal Travelers,0.0,42,62259.0,5,3,3,11
357199,1,Frequent Redeemers,1.0,31,45349.0,5,4,4,13
357298,4,Seasonal Travelers,0.0,44,60392.0,5,1,3,9
357375,4,Seasonal Travelers,0.0,40,67603.0,5,3,1,9
357381,1,Frequent Redeemers,0.0,39,45496.0,5,3,4,12
357466,4,Seasonal Travelers,1.0,47,77061.0,5,1,1,7
357549,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
357567,3,Dormant Members,7.0,29,46785.0,4,2,4,10
357574,4,Seasonal Travelers,1.0,45,70778.0,5,1,1,7
357589,4,Seasonal Travelers,0.0,41,67894.0,5,3,1,9
357901,4,Seasonal Travelers,0.0,48,66877.5,5,1,1,7
357903,2,High Value Loyalists,0.0,5,9190.0,5,5,5,15
357971,1,Frequent Redeemers,0.0,33,54127.0,5,4,3,12
357988,4,Seasonal Travelers,0.0,48,81633.0,5,1,1,7
358012,1,Frequent Redeemers,0.0,33,53418.0,5,4,4,13
358020,1,Frequent Redeemers,0.0,33,45021.0,5,4,4,13
358039,2,High Value Loyalists,2.0,12,17446.0,4,5,5,14
358054,0,At Risk Premium,15.0,9,13024.0,4,5,5,14
358151,3,Dormant Members,0.0,19,28390.0,5,2,2,9
358201,1,Frequent Redeemers,0.0,38,45722.0,5,3,4,12
358255,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
358375,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
358384,4,Seasonal Travelers,1.0,42,63855.0,5,3,3,11
358513,1,Frequent Redeemers,1.0,41,63277.0,5,3,3,11
358586,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
358792,4,Seasonal Travelers,0.0,47,64154.0,5,1,3,9
358794,1,Frequent Redeemers,0.0,31,50454.0,5,4,4,13
358900,1,Frequent Redeemers,1.0,33,51704.0,5,4,4,13
358948,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
358968,3,Dormant Members,0.0,16,24240.0,5,2,2,9
358979,3,Dormant Members,3.0,26,50916.0,4,2,4,10
358997,2,High Value Loyalists,0.0,6,7927.0,5,5,5,15
359011,1,Frequent Redeemers,2.0,34,47425.0,4,4,4,12
359029,3,Dormant Members,0.0,15,23213.0,5,2,2,9
359091,4,Seasonal Travelers,0.0,51,61039.0,5,1,3,9
359133,1,Frequent Redeemers,1.0,30,54519.0,5,4,3,12
359138,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
359188,0,At Risk Premium,16.0,8,14649.0,4,5,5,14
359275,1,Frequent Redeemers,3.0,41,58278.0,4,3,3,10
359360,1,Frequent Redeemers,0.0,37,61745.0,5,3,3,11
359446,1,Frequent Redeemers,0.0,36,56788.0,5,4,3,12
359466,4,Seasonal Travelers,0.0,43,73014.0,5,3,1,9
359575,4,Seasonal Travelers,1.0,46,63043.0,5,1,3,9
359693,1,Frequent Redeemers,3.0,44,58949.0,4,1,3,8
359816,1,Frequent Redeemers,0.0,42,59175.0,5,3,3,11
360017,4,Seasonal Travelers,0.0,47,70653.0,5,1,1,7
360031,2,High Value Loyalists,5.0,4,8678.0,4,5,5,14
360240,3,Dormant Members,0.0,18,26520.0,5,2,2,9
360256,1,Frequent Redeemers,0.0,33,49029.0,5,4,4,13
360435,3,Dormant Members,1.0,26,38043.0,5,2,2,9
360446,1,Frequent Redeemers,0.0,41,59480.0,5,3,3,11
360472,4,Seasonal Travelers,0.0,48,69133.0,5,1,1,7
360485,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
360537,1,Frequent Redeemers,0.0,35,42121.0,5,4,2,11
360730,4,Seasonal Travelers,0.0,47,68765.0,5,1,1,7
360732,2,High Value Loyalists,1.0,1,917.0,5,5,5,15
360744,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
360805,1,Frequent Redeemers,0.0,30,51365.0,5,4,4,13
360868,3,Dormant Members,1.0,17,28413.0,5,2,2,9
360902,4,Seasonal Travelers,2.0,51,88364.0,4,1,1,6
360942,4,Seasonal Travelers,0.0,48,59654.0,5,1,3,9
360981,3,Dormant Members,0.0,15,20539.0,5,2,2,9
361109,1,Frequent Redeemers,0.0,40,61997.0,5,3,3,11
361237,4,Seasonal Travelers,1.0,55,82854.0,5,1,1,7
361266,4,Seasonal Travelers,4.0,42,64610.0,4,3,3,10
361434,1,Frequent Redeemers,1.0,44,51424.0,5,1,4,10
361439,1,Frequent Redeemers,1.0,31,43801.0,5,4,4,13
361680,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
361707,4,Seasonal Travelers,0.0,48,66090.0,5,1,1,7
361710,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
361816,4,Seasonal Travelers,0.0,46,73552.0,5,1,1,7
361827,1,Frequent Redeemers,0.0,31,43816.0,5,4,4,13
361892,4,Seasonal Travelers,0.0,53,79480.0,5,1,1,7
361944,0,At Risk Premium,11.0,16,22844.0,4,2,2,8
362055,4,Seasonal Travelers,0.0,52,78715.0,5,1,1,7
362134,2,High Value Loyalists,0.0,6,7257.0,5,5,5,15
362165,1,Frequent Redeemers,0.0,37,61887.0,5,3,3,11
362167,4,Seasonal Travelers,0.0,62,105618.0,5,1,1,7
362201,3,Dormant Members,0.0,24,38251.0,5,2,2,9
362293,3,Dormant Members,1.0,32,39686.0,5,4,2,11
362471,4,Seasonal Travelers,3.0,39,68189.0,4,3,1,8
362541,4,Seasonal Travelers,0.0,47,78035.0,5,1,1,7
362586,1,Frequent Redeemers,2.0,45,52286.0,4,1,4,9
362642,3,Dormant Members,1.0,28,28698.0,5,2,2,9
362680,4,Seasonal Travelers,0.0,47,72634.0,5,1,1,7
362736,4,Seasonal Travelers,1.0,40,66115.0,5,3,1,9
362742,2,High Value Loyalists,0.0,10,11027.0,5,5,5,15
362823,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
362841,1,Frequent Redeemers,1.0,36,56981.0,5,4,3,12
362855,1,Frequent Redeemers,1.0,40,58819.0,5,3,3,11
362925,1,Frequent Redeemers,0.0,31,65350.5,5,4,1,10
363178,0,At Risk Premium,21.0,8,11538.0,4,5,5,14
363199,1,Frequent Redeemers,0.0,27,46562.0,5,2,4,11
363314,1,Frequent Redeemers,4.0,33,48481.0,4,4,4,12
363483,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
363513,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
363743,1,Frequent Redeemers,0.0,34,55585.0,5,4,3,12
363774,1,Frequent Redeemers,0.0,42,59377.0,5,3,3,11
363780,2,High Value Loyalists,0.0,13,20034.0,5,5,2,12
363864,1,Frequent Redeemers,1.0,31,43513.0,5,4,4,13
363866,0,At Risk Premium,20.0,8,11097.0,4,5,5,14
363925,3,Dormant Members,0.0,24,30716.0,5,2,2,9
363967,1,Frequent Redeemers,0.0,38,60279.0,5,3,3,11
363983,2,High Value Loyalists,1.0,2,1976.0,5,5,5,15
364049,1,Frequent Redeemers,1.0,35,50206.0,5,4,4,13
364067,4,Seasonal Travelers,0.0,49,73479.0,5,1,1,7
364137,1,Frequent Redeemers,0.0,41,49791.0,5,3,4,12
364153,1,Frequent Redeemers,0.0,41,55064.0,5,3,3,11
364247,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
364264,1,Frequent Redeemers,2.0,38,45709.0,4,3,4,11
364356,1,Frequent Redeemers,2.0,31,49317.0,4,4,4,12
364372,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
364596,3,Dormant Members,0.0,16,24552.0,5,2,2,9
364710,1,Frequent Redeemers,0.0,38,59529.0,5,3,3,11
364895,4,Seasonal Travelers,1.0,46,67734.0,5,1,1,7
364908,4,Seasonal Travelers,1.0,47,57710.0,5,1,3,9
364931,3,Dormant Members,0.0,21,28142.0,5,2,2,9
365138,1,Frequent Redeemers,2.0,34,48486.0,4,4,4,12
365156,2,High Value Loyalists,1.0,5,6436.0,5,5,5,15
365166,2,High Value Loyalists,2.0,10,17691.0,4,5,5,14
365208,2,High Value Loyalists,1.0,2,4882.0,5,5,5,15
365346,4,Seasonal Travelers,2.0,41,67765.0,4,3,1,8
365404,1,Frequent Redeemers,0.0,35,47097.0,5,4,4,13
365413,3,Dormant Members,0.0,24,38858.0,5,2,2,9
365421,3,Dormant Members,0.0,19,32436.0,5,2,2,9
365451,1,Frequent Redeemers,0.0,31,48421.0,5,4,4,13
365468,4,Seasonal Travelers,0.0,42,62383.0,5,3,3,11
365515,1,Frequent Redeemers,0.0,41,53474.0,5,3,4,12
365557,1,Frequent Redeemers,0.0,35,53628.0,5,4,4,13
365596,1,Frequent Redeemers,0.0,34,57688.5,5,4,3,12
365619,1,Frequent Redeemers,0.0,34,56878.0,5,4,3,12
365635,1,Frequent Redeemers,2.0,34,52779.0,4,4,4,12
365642,3,Dormant Members,1.0,24,39408.0,5,2,2,9
365761,4,Seasonal Travelers,2.0,43,68016.0,4,3,1,8
365816,4,Seasonal Travelers,1.0,40,69545.0,5,3,1,9
365863,4,Seasonal Travelers,1.0,48,69594.0,5,1,1,7
365887,2,High Value Loyalists,0.0,9,14888.0,5,5,5,15
366049,3,Dormant Members,0.0,24,35196.0,5,2,2,9
366116,1,Frequent Redeemers,0.0,41,57129.0,5,3,3,11
366133,1,Frequent Redeemers,2.0,36,48545.0,4,4,4,12
366161,4,Seasonal Travelers,0.0,50,77622.0,5,1,1,7
366250,3,Dormant Members,0.0,15,22118.0,5,2,2,9
366263,3,Dormant Members,0.0,29,39550.0,5,2,2,9
366467,4,Seasonal Travelers,0.0,42,76417.0,5,3,1,9
366487,3,Dormant Members,2.0,25,37529.0,4,2,2,8
366500,1,Frequent Redeemers,0.0,32,59560.0,5,4,3,12
366537,1,Frequent Redeemers,0.0,37,57684.0,5,3,3,11
366540,1,Frequent Redeemers,0.0,37,60730.5,5,3,3,11
366576,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
366599,1,Frequent Redeemers,1.0,28,54628.5,5,2,3,10
366654,4,Seasonal Travelers,1.0,56,97747.0,5,1,1,7
366687,1,Frequent Redeemers,1.0,33,61658.0,5,4,3,12
366719,3,Dormant Members,0.0,22,26752.0,5,2,2,9
366727,0,At Risk Premium,21.0,8,17128.0,4,5,5,14
366744,1,Frequent Redeemers,1.0,43,58477.0,5,3,3,11
366894,1,Frequent Redeemers,0.0,39,50211.0,5,3,4,12
366911,4,Seasonal Travelers,1.0,58,82795.0,5,1,1,7
366932,3,Dormant Members,3.0,16,20432.0,4,2,2,8
366977,1,Frequent Redeemers,0.0,30,48624.0,5,4,4,13
367006,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
367338,1,Frequent Redeemers,1.0,38,63855.0,5,3,3,11
367492,1,Frequent Redeemers,0.0,28,53282.0,5,2,4,11
367511,4,Seasonal Travelers,1.0,45,61189.0,5,1,3,9
367547,1,Frequent Redeemers,0.0,32,43900.0,5,4,4,13
367562,4,Seasonal Travelers,1.0,46,74801.0,5,1,1,7
367617,0,At Risk Premium,20.0,2,4198.0,4,5,5,14
367680,1,Frequent Redeemers,0.0,39,42356.0,5,3,2,10
367685,2,High Value Loyalists,3.0,10,10836.0,4,5,5,14
367697,1,Frequent Redeemers,0.0,30,52395.0,5,4,4,13
367751,3,Dormant Members,2.0,23,37992.0,4,2,2,8
367774,4,Seasonal Travelers,0.0,44,65760.0,5,1,1,7
367782,1,Frequent Redeemers,2.0,30,49119.0,4,4,4,12
367811,3,Dormant Members,0.0,18,19922.0,5,2,2,9
367961,4,Seasonal Travelers,0.0,44,66680.0,5,1,1,7
368027,1,Frequent Redeemers,0.0,29,43133.0,5,2,4,11
368045,1,Frequent Redeemers,1.0,35,45107.0,5,4,4,13
368062,0,At Risk Premium,17.0,9,10302.0,4,5,5,14
368073,4,Seasonal Travelers,0.0,56,88846.0,5,1,1,7
368118,3,Dormant Members,1.0,14,21508.0,5,2,2,9
368122,1,Frequent Redeemers,0.0,27,45691.0,5,2,4,11
368292,0,At Risk Premium,22.0,2,1182.0,4,5,5,14
368330,4,Seasonal Travelers,1.0,53,78425.0,5,1,1,7
368391,4,Seasonal Travelers,0.0,39,80127.0,5,3,1,9
368435,3,Dormant Members,0.0,19,35269.5,5,2,2,9
368523,1,Frequent Redeemers,0.0,36,61645.0,5,4,3,12
368549,1,Frequent Redeemers,0.0,36,44350.0,5,4,4,13
368566,4,Seasonal Travelers,1.0,64,106566.0,5,1,1,7
368591,1,Frequent Redeemers,2.0,33,52856.0,4,4,4,12
368669,2,High Value Loyalists,0.0,1,1396.0,5,5,5,15
368675,2,High Value Loyalists,0.0,7,7962.0,5,5,5,15
368713,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
368772,1,Frequent Redeemers,0.0,32,46615.5,5,4,4,13
368830,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
368878,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
368981,1,Frequent Redeemers,0.0,39,58839.0,5,3,3,11
369000,4,Seasonal Travelers,2.0,49,68004.0,4,1,1,6
369035,4,Seasonal Travelers,1.0,44,64362.0,5,1,3,9
369084,1,Frequent Redeemers,0.0,29,44635.5,5,2,4,11
369091,3,Dormant Members,2.0,30,43477.0,4,4,4,12
369121,4,Seasonal Travelers,0.0,47,59913.0,5,1,3,9
369141,4,Seasonal Travelers,0.0,41,63301.0,5,3,3,11
369188,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
369229,1,Frequent Redeemers,0.0,41,57031.0,5,3,3,11
369242,1,Frequent Redeemers,0.0,33,54192.0,5,4,3,12
369361,1,Frequent Redeemers,0.0,32,44911.0,5,4,4,13
369388,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
369392,1,Frequent Redeemers,1.0,34,53379.0,5,4,4,13
369416,2,High Value Loyalists,0.0,12,19215.0,5,5,5,15
369458,1,Frequent Redeemers,0.0,36,50661.0,5,4,4,13
369569,4,Seasonal Travelers,0.0,61,99114.0,5,1,1,7
369603,1,Frequent Redeemers,1.0,27,49306.0,5,2,4,11
369638,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
369646,1,Frequent Redeemers,0.0,32,43201.0,5,4,4,13
369658,4,Seasonal Travelers,1.0,43,83637.0,5,3,1,9
369682,3,Dormant Members,0.0,25,37307.0,5,2,2,9
369715,3,Dormant Members,2.0,17,25688.0,4,2,2,8
369739,4,Seasonal Travelers,0.0,52,70499.0,5,1,1,7
369795,3,Dormant Members,0.0,21,33544.0,5,2,2,9
369841,1,Frequent Redeemers,0.0,35,61437.0,5,4,3,12
369853,3,Dormant Members,1.0,29,42499.0,5,2,2,9
369867,2,High Value Loyalists,4.0,5,11040.0,4,5,5,14
369943,1,Frequent Redeemers,3.0,36,62066.0,4,4,3,11
370014,1,Frequent Redeemers,2.0,34,67671.0,4,4,1,9
370066,4,Seasonal Travelers,2.0,41,65949.0,4,3,1,8
370090,1,Frequent Redeemers,2.0,39,63692.0,4,3,3,10
370093,3,Dormant Members,0.0,25,34129.0,5,2,2,9
370300,4,Seasonal Travelers,1.0,49,61593.0,5,1,3,9
370405,0,At Risk Premium,21.0,6,13584.0,4,5,5,14
370443,4,Seasonal Travelers,3.0,40,72241.0,4,3,1,8
370450,1,Frequent Redeemers,0.0,44,56131.0,5,1,3,9
370486,1,Frequent Redeemers,0.0,27,49412.0,5,2,4,11
370517,1,Frequent Redeemers,1.0,41,62600.0,5,3,3,11
370539,3,Dormant Members,4.0,22,44468.0,4,2,4,10
370660,1,Frequent Redeemers,1.0,32,53046.0,5,4,4,13
370744,3,Dormant Members,1.0,25,38225.0,5,2,2,9
370842,1,Frequent Redeemers,0.0,43,53173.0,5,3,4,12
370877,4,Seasonal Travelers,1.0,53,79662.0,5,1,1,7
370959,2,High Value Loyalists,0.0,4,6112.0,5,5,5,15
370979,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
370990,4,Seasonal Travelers,0.0,47,63964.0,5,1,3,9
371065,1,Frequent Redeemers,3.0,42,61288.0,4,3,3,10
371079,4,Seasonal Travelers,0.0,43,63111.0,5,3,3,11
371148,2,High Value Loyalists,0.0,2,4570.0,5,5,5,15
371152,4,Seasonal Travelers,0.0,42,65236.0,5,3,1,9
371159,4,Seasonal Travelers,0.0,41,69536.0,5,3,1,9
371164,1,Frequent Redeemers,1.0,33,57340.0,5,4,3,12
371191,1,Frequent Redeemers,1.0,40,45003.0,5,3,4,12
371368,2,High Value Loyalists,1.0,13,13013.0,5,5,5,15
371402,3,Dormant Members,1.0,25,42817.5,5,2,2,9
371422,1,Frequent Redeemers,0.0,30,41135.0,5,4,2,11
371511,4,Seasonal Travelers,0.0,46,78132.0,5,1,1,7
371532,1,Frequent Redeemers,2.0,30,47518.0,4,4,4,12
371580,4,Seasonal Travelers,1.0,47,74845.0,5,1,1,7
371606,3,Dormant Members,1.0,25,40053.0,5,2,2,9
371672,4,Seasonal Travelers,0.0,42,81968.0,5,3,1,9
371675,3,Dormant Members,1.0,26,38033.0,5,2,2,9
371737,1,Frequent Redeemers,0.0,30,65103.0,5,4,1,10
371739,1,Frequent Redeemers,1.0,38,46424.0,5,3,4,12
371875,1,Frequent Redeemers,1.0,37,54835.0,5,3,3,11
371969,4,Seasonal Travelers,2.0,42,63617.0,4,3,3,10
372069,3,Dormant Members,1.0,16,16948.0,5,2,5,12
372111,1,Frequent Redeemers,0.0,37,57150.0,5,3,3,11
372169,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
372175,0,At Risk Premium,21.0,4,7848.0,4,5,5,14
372183,1,Frequent Redeemers,0.0,33,54262.0,5,4,3,12
372237,4,Seasonal Travelers,0.0,49,79620.0,5,1,1,7
372261,4,Seasonal Travelers,0.0,43,64169.0,5,3,3,11
372290,1,Frequent Redeemers,0.0,36,63420.0,5,4,3,12
372353,1,Frequent Redeemers,0.0,39,58975.0,5,3,3,11
372522,3,Dormant Members,8.0,28,27488.0,4,2,2,8
372622,3,Dormant Members,0.0,28,28501.0,5,2,2,9
372647,4,Seasonal Travelers,0.0,52,70185.0,5,1,1,7
372652,3,Dormant Members,1.0,28,46001.0,5,2,4,11
372663,2,High Value Loyalists,4.0,3,1671.0,4,5,5,14
372737,2,High Value Loyalists,3.0,6,11655.0,4,5,5,14
372755,1,Frequent Redeemers,1.0,32,46377.0,5,4,4,13
372824,4,Seasonal Travelers,0.0,48,62688.0,5,1,3,9
372865,0,At Risk Premium,12.0,15,19260.0,4,2,5,11
372961,0,At Risk Premium,19.0,7,12642.0,4,5,5,14
373044,1,Frequent Redeemers,0.0,31,48832.0,5,4,4,13
373118,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
373144,1,Frequent Redeemers,0.0,37,54179.0,5,3,3,11
373204,2,High Value Loyalists,0.0,5,5410.0,5,5,5,15
373242,3,Dormant Members,0.0,21,24026.0,5,2,2,9
373321,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
373374,1,Frequent Redeemers,2.0,28,48385.0,4,2,4,10
373429,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
373501,1,Frequent Redeemers,0.0,33,56272.0,5,4,3,12
373554,2,High Value Loyalists,0.0,7,9527.0,5,5,5,15
373638,2,High Value Loyalists,0.0,14,12591.0,5,2,5,12
373665,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
373737,0,At Risk Premium,12.0,26,40383.0,4,2,2,8
373771,1,Frequent Redeemers,0.0,37,64716.0,5,3,3,11
373886,3,Dormant Members,0.0,25,42516.0,5,2,2,9
373888,2,High Value Loyalists,0.0,14,18726.0,5,2,5,12
373898,1,Frequent Redeemers,1.0,35,50306.0,5,4,4,13
373950,4,Seasonal Travelers,1.0,41,64993.0,5,3,1,9
374107,1,Frequent Redeemers,0.0,36,56499.0,5,4,3,12
374113,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
374117,1,Frequent Redeemers,1.0,33,53578.0,5,4,4,13
374266,4,Seasonal Travelers,1.0,56,76144.0,5,1,1,7
374275,4,Seasonal Travelers,0.0,67,108260.0,5,1,1,7
374293,2,High Value Loyalists,0.0,4,2974.0,5,5,5,15
374344,3,Dormant Members,0.0,22,34566.0,5,2,2,9
374345,4,Seasonal Travelers,0.0,51,79256.0,5,1,1,7
374401,3,Dormant Members,1.0,31,40766.0,5,4,2,11
374421,2,High Value Loyalists,2.0,1,1744.0,4,5,5,14
374440,4,Seasonal Travelers,1.0,45,60760.0,5,1,3,9
374585,1,Frequent Redeemers,0.0,30,45174.0,5,4,4,13
374639,4,Seasonal Travelers,0.0,49,77317.0,5,1,1,7
374679,1,Frequent Redeemers,0.0,30,53268.0,5,4,4,13
374721,3,Dormant Members,4.0,23,39597.0,4,2,2,8
374736,1,Frequent Redeemers,2.0,34,56086.0,4,4,3,11
374850,1,Frequent Redeemers,0.0,38,56545.0,5,3,3,11
374881,1,Frequent Redeemers,0.0,33,50482.0,5,4,4,13
374931,1,Frequent Redeemers,0.0,31,48498.0,5,4,4,13
374941,3,Dormant Members,0.0,20,24107.0,5,2,2,9
374967,4,Seasonal Travelers,1.0,46,63933.0,5,1,3,9
374984,1,Frequent Redeemers,0.0,36,35957.0,5,4,2,11
375056,3,Dormant Members,5.0,12,17644.0,4,5,5,14
375105,1,Frequent Redeemers,1.0,35,50065.0,5,4,4,13
375115,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
375162,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
375203,0,At Risk Premium,23.0,2,3444.0,4,5,5,14
375265,1,Frequent Redeemers,2.0,38,53578.0,4,3,4,11
375297,1,Frequent Redeemers,0.0,39,55271.0,5,3,3,11
375371,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
375399,1,Frequent Redeemers,0.0,35,66460.0,5,4,1,10
375430,1,Frequent Redeemers,0.0,33,43745.0,5,4,4,13
375451,2,High Value Loyalists,1.0,11,17288.0,5,5,5,15
375467,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
375511,4,Seasonal Travelers,2.0,50,73500.0,4,1,1,6
375540,3,Dormant Members,0.0,28,42234.0,5,2,2,9
375597,1,Frequent Redeemers,1.0,36,56295.0,5,4,3,12
375683,1,Frequent Redeemers,4.0,36,46973.0,4,4,4,12
375694,4,Seasonal Travelers,1.0,41,66254.0,5,3,1,9
375722,1,Frequent Redeemers,0.0,36,61524.0,5,4,3,12
375757,4,Seasonal Travelers,1.0,44,62430.0,5,1,3,9
375768,4,Seasonal Travelers,0.0,45,65890.0,5,1,1,7
375792,3,Dormant Members,0.0,18,22176.0,5,2,2,9
375814,3,Dormant Members,0.0,23,35827.0,5,2,2,9
375890,4,Seasonal Travelers,0.0,46,72419.0,5,1,1,7
375909,4,Seasonal Travelers,0.0,54,79617.0,5,1,1,7
375987,4,Seasonal Travelers,0.0,57,73741.0,5,1,1,7
376072,4,Seasonal Travelers,1.0,49,69398.0,5,1,1,7
376144,3,Dormant Members,0.0,17,32438.0,5,2,2,9
376299,4,Seasonal Travelers,0.0,39,68195.0,5,3,1,9
376367,2,High Value Loyalists,1.0,12,17936.0,5,5,5,15
376424,1,Frequent Redeemers,0.0,30,45348.0,5,4,4,13
376484,1,Frequent Redeemers,0.0,34,49688.0,5,4,4,13
376572,3,Dormant Members,1.0,27,40504.0,5,2,2,9
376618,1,Frequent Redeemers,0.0,36,42320.0,5,4,2,11
376630,0,At Risk Premium,17.0,12,15615.0,4,5,5,14
376725,3,Dormant Members,1.0,26,41723.0,5,2,2,9
376862,1,Frequent Redeemers,0.0,34,50127.0,5,4,4,13
376863,1,Frequent Redeemers,1.0,34,53829.0,5,4,4,13
376929,0,At Risk Premium,9.0,3,8685.0,4,5,5,14
376969,1,Frequent Redeemers,3.0,30,48995.0,4,4,4,12
376983,2,High Value Loyalists,0.0,3,2489.0,5,5,5,15
377029,3,Dormant Members,0.0,22,38262.0,5,2,2,9
377050,1,Frequent Redeemers,1.0,39,52311.0,5,3,4,12
377114,4,Seasonal Travelers,0.0,59,95536.0,5,1,1,7
377173,1,Frequent Redeemers,5.0,36,46060.0,4,4,4,12
377247,1,Frequent Redeemers,0.0,38,60958.0,5,3,3,11
377288,4,Seasonal Travelers,1.0,48,68771.0,5,1,1,7
377289,4,Seasonal Travelers,0.0,46,68280.0,5,1,1,7
377302,0,At Risk Premium,14.0,16,14543.0,4,2,5,11
377322,4,Seasonal Travelers,1.0,54,97476.0,5,1,1,7
377364,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
377375,3,Dormant Members,0.0,17,19273.0,5,2,5,12
377444,0,At Risk Premium,17.0,12,22052.0,4,5,2,11
377464,1,Frequent Redeemers,0.0,34,53843.0,5,4,4,13
377471,4,Seasonal Travelers,0.0,43,76594.5,5,3,1,9
377489,3,Dormant Members,7.0,20,30265.0,4,2,2,8
377642,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
377674,1,Frequent Redeemers,0.0,40,54400.0,5,3,3,11
377724,1,Frequent Redeemers,1.0,32,44587.0,5,4,4,13
377742,3,Dormant Members,4.0,20,36828.0,4,2,2,8
377796,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
377858,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
377928,2,High Value Loyalists,0.0,7,12425.0,5,5,5,15
377968,3,Dormant Members,0.0,27,39075.0,5,2,2,9
378014,1,Frequent Redeemers,0.0,38,57203.0,5,3,3,11
378153,1,Frequent Redeemers,0.0,30,51156.0,5,4,4,13
378181,1,Frequent Redeemers,0.0,35,55563.0,5,4,3,12
378267,4,Seasonal Travelers,0.0,39,72394.0,5,3,1,9
378454,4,Seasonal Travelers,0.0,47,66145.0,5,1,1,7
378498,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
378793,1,Frequent Redeemers,0.0,33,44332.0,5,4,4,13
378827,1,Frequent Redeemers,0.0,41,55550.0,5,3,3,11
378857,4,Seasonal Travelers,1.0,47,69685.0,5,1,1,7
378920,4,Seasonal Travelers,2.0,51,70389.0,4,1,1,6
378968,1,Frequent Redeemers,0.0,38,52973.0,5,3,4,12
379038,2,High Value Loyalists,0.0,6,7539.0,5,5,5,15
379041,2,High Value Loyalists,2.0,7,11343.0,4,5,5,14
379110,4,Seasonal Travelers,1.0,43,69902.0,5,3,1,9
379117,0,At Risk Premium,15.0,13,22750.0,4,5,2,11
379120,1,Frequent Redeemers,1.0,36,54355.0,5,4,3,12
379238,3,Dormant Members,0.0,29,36740.0,5,2,2,9
379281,3,Dormant Members,0.0,16,26233.0,5,2,2,9
379351,1,Frequent Redeemers,0.0,35,58397.0,5,4,3,12
379384,4,Seasonal Travelers,0.0,48,66336.0,5,1,1,7
379414,1,Frequent Redeemers,0.0,33,62559.0,5,4,3,12
379446,3,Dormant Members,0.0,29,42387.0,5,2,2,9
379506,1,Frequent Redeemers,3.0,34,50405.0,4,4,4,12
379562,1,Frequent Redeemers,1.0,35,47318.0,5,4,4,13
379572,4,Seasonal Travelers,2.0,53,90370.0,4,1,1,6
379629,1,Frequent Redeemers,0.0,41,62771.0,5,3,3,11
379716,4,Seasonal Travelers,1.0,54,87806.0,5,1,1,7
