loyalty_number,months_inactive,explicitly_cancelled,churned
357059,0,False,0
357138,0,False,0
357149,5,False,0
357161,0,False,0
357173,0,False,0
357199,1,False,0
357298,0,False,0
357375,0,False,0
357381,0,False,0
357466,1,False,0
357567,7,True,1
357574,1,False,0
357589,0,False,0
357901,0,False,0
357903,0,False,0
357971,0,False,0
357988,0,False,0
358012,0,False,0
358020,0,False,0
358039,2,False,0
358054,15,True,1
358151,0,False,0
358201,0,False,0
358384,1,False,0
358513,1,False,0
358792,0,False,0
358794,0,False,0
358900,1,False,0
358968,0,False,0
358979,3,False,0
358997,0,False,0
359011,2,False,0
359029,0,False,0
359091,0,False,0
359133,1,False,0
359188,16,True,1
359275,3,False,0
359360,0,False,0
359446,0,False,0
359466,0,False,0
359575,1,False,0
359693,3,False,0
359816,0,False,0
360017,0,False,0
360031,5,False,0
360240,0,False,0
360256,0,False,0
360435,1,False,0
360446,0,False,0
360472,0,False,0
360537,0,False,0
360730,0,False,0
360732,1,False,0
360805,0,False,0
360868,1,False,0
360902,2,False,0
360942,0,False,0
360981,0,False,0
361109,0,False,0
361237,1,False,0
361266,4,True,1
361434,1,False,0
361439,1,False,0
361707,0,False,0
361816,0,False,0
361827,0,False,0
361892,0,False,0
361944,11,True,1
362055,0,False,0
362134,0,False,0
362165,0,False,0
362167,0,False,0
362201,0,False,0
362293,1,False,0
362471,3,False,0
362541,0,False,0
362586,2,False,0
362642,1,False,0
362680,0,False,0
362736,1,False,0
362742,0,False,0
362841,1,False,0
362855,1,False,0
362925,0,False,0
363178,21,True,1
363199,0,False,0
363314,4,False,0
363743,0,False,0
363774,0,False,0
363780,0,False,0
363864,1,False,0
363866,20,True,1
363925,0,False,0
363967,0,False,0
363983,1,False,0
364049,1,False,0
364067,0,False,0
364137,0,False,0
364153,0,False,0
364264,2,False,0
364356,2,False,0
364596,0,True,1
364710,0,False,0
364895,1,False,0
364908,1,False,0
364931,0,False,0
365138,2,False,0
365156,1,False,0
365166,2,True,1
365208,1,False,0
365346,2,False,0
365404,0,False,0
365413,0,False,0
365421,0,False,0
365451,0,False,0
365468,0,False,0
365515,0,False,0
365557,0,False,0
365596,0,False,0
365619,0,False,0
365635,2,False,0
365642,1,False,0
365761,2,False,0
365816,1,False,0
365863,1,False,0
365887,0,False,0
366049,0,False,0
366116,0,False,0
366133,2,False,0
366161,0,False,0
366250,0,False,0
366263,0,False,0
366467,0,False,0
366487,2,False,0
366500,0,False,0
366537,0,False,0
366540,0,False,0
366599,1,False,0
366654,1,False,0
366687,1,False,0
366719,0,False,0
366727,21,True,1
366744,1,False,0
366894,0,False,0
366911,1,False,0
366932,3,False,0
366977,0,False,0
367338,1,False,0
367492,0,False,0
367511,1,False,0
367547,0,False,0
367562,1,False,0
367617,20,True,1
367680,0,False,0
367685,3,True,1
367697,0,False,0
367751,2,False,0
367774,0,False,0
367782,2,True,1
367811,0,False,0
367961,0,False,0
368027,0,False,0
368045,1,False,0
368062,17,True,1
368073,0,False,0
368118,1,False,0
368122,0,False,0
368292,22,True,1
368330,1,False,0
368391,0,False,0
368435,0,True,1
368523,0,False,0
368549,0,False,0
368566,1,False,0
368591,2,False,0
368669,0,False,0
368675,0,False,0
368772,0,False,0
368981,0,False,0
369000,2,False,0
369035,1,False,0
369084,0,False,0
369091,2,False,0
369121,0,False,0
369141,0,False,0
369229,0,False,0
369242,0,False,0
369361,0,False,0
369392,1,False,0
369416,0,False,0
369458,0,False,0
369569,0,False,0
369603,1,False,0
369646,0,False,0
369658,1,False,0
369682,0,False,0
369715,2,True,1
369739,0,False,0
369795,0,False,0
369841,0,False,0
369853,1,False,0
369867,4,False,0
369943,3,False,0
370014,2,False,0
370066,2,False,0
370090,2,False,0
370093,0,False,0
370300,1,False,0
370405,21,False,1
370443,3,True,1
370450,0,False,0
370486,0,False,0
370517,1,False,0
370539,4,False,0
370660,1,False,0
370744,1,False,0
370842,0,False,0
370877,1,False,0
370959,0,False,0
370990,0,False,0
371065,3,False,0
371079,0,True,1
371148,0,False,0
371152,0,False,0
371159,0,False,0
371164,1,False,0
371191,1,False,0
371368,1,False,0
371402,1,False,0
371422,0,False,0
371511,0,False,0
371532,2,False,0
371580,1,False,0
371606,1,False,0
371672,0,False,0
371675,1,False,0
371737,0,True,1
371739,1,False,0
371875,1,False,0
371969,2,False,0
372069,1,False,0
372111,0,False,0
372175,21,True,1
372183,0,False,0
372237,0,False,0
372261,0,False,0
372290,0,False,0
372353,0,False,0
372522,8,True,1
372622,0,False,0
372647,0,False,0
372652,1,False,0
372663,4,False,0
372737,3,False,0
372755,1,False,0
372824,0,False,0
372865,12,True,1
372961,19,True,1
373044,0,False,0
373144,0,False,0
373204,0,False,0
373242,0,False,0
373374,2,False,0
373501,0,False,0
373554,0,False,0
373638,0,False,0
373737,12,True,1
373771,0,False,0
373886,0,False,0
373888,0,False,0
373898,1,False,0
373950,1,False,0
374107,0,False,0
374117,1,False,0
374266,1,False,0
374275,0,False,0
374293,0,False,0
374344,0,False,0
374345,0,False,0
374401,1,False,0
374421,2,False,0
374440,1,False,0
374585,0,False,0
374639,0,False,0
374679,0,False,0
374721,4,False,0
374736,2,False,0
374850,0,False,0
374881,0,False,0
374931,0,False,0
374941,0,False,0
374967,1,False,0
374984,0,False,0
375056,5,True,1
375105,1,False,0
375203,23,True,1
375265,2,False,0
375297,0,False,0
375399,0,False,0
375430,0,False,0
375451,1,False,0
375511,2,False,0
375540,0,False,0
375597,1,False,0
375683,4,False,0
375694,1,False,0
375722,0,False,0
375757,1,False,0
375768,0,False,0
375792,0,False,0
375814,0,False,0
375890,0,False,0
375909,0,False,0
375987,0,False,0
376072,1,False,0
376144,0,False,0
376299,0,False,0
376367,1,False,0
376424,0,False,0
376484,0,False,0
376572,1,False,0
376618,0,False,0
376630,17,True,1
376725,1,False,0
376862,0,False,0
376863,1,False,0
376929,9,True,1
376969,3,False,0
376983,0,False,0
377029,0,False,0
377050,1,False,0
377114,0,False,0
377173,5,False,0
377247,0,False,0
377288,1,False,0
377289,0,False,0
377302,14,True,1
377322,1,False,0
377375,0,False,0
377444,17,True,1
377464,0,False,0
377471,0,False,0
377489,7,True,1
377674,0,False,0
377724,1,False,0
377742,4,False,0
377928,0,False,0
377968,0,False,0
378014,0,False,0
378153,0,False,0
378181,0,False,0
378267,0,False,0
378454,0,False,0
378793,0,False,0
378827,0,False,0
378857,1,False,0
378920,2,True,1
378968,0,False,0
379038,0,False,0
379041,2,False,0
379110,1,False,0
379117,15,True,1
379120,1,False,0
379238,0,False,0
379281,0,False,0
379351,0,False,0
379384,0,False,0
379414,0,False,0
379446,0,False,0
379506,3,False,0
379562,1,False,0
379572,2,False,0
379629,0,False,0
379716,1,False,0
379752,0,False,0
379836,2,False,0
379962,0,False,0
380001,0,False,0
380031,0,False,0
380059,0,False,0
380099,0,False,0
380110,3,False,0
380183,0,False,0
380247,0,False,0
380255,0,False,0
380262,0,False,0
380294,0,False,0
380526,0,False,0
380627,1,False,0
380709,0,False,0
380788,12,True,1
380795,0,False,0
380843,1,False,0
380928,3,False,0
380954,0,False,0
381065,22,True,1
381189,0,False,0
381234,1,False,0
381284,2,False,0
381307,2,False,0
381308,0,False,0
381316,1,False,0
381395,0,False,0
381459,1,False,0
381472,0,False,0
381496,0,False,0
381539,0,False,0
381651,1,False,0
381717,1,False,0
381748,0,False,0
381786,0,False,0
381901,2,False,0
382149,0,False,0
382197,7,True,1
382243,1,False,0
382252,0,False,0
382271,0,False,0
382464,0,False,0
382671,1,False,0
382738,1,False,0
382739,0,False,0
382748,0,False,0
382889,0,False,0
382953,0,False,0
382980,0,False,0
383108,0,False,0
383147,3,False,0
383190,1,False,0
383202,1,False,0
383367,1,False,0
383391,0,False,0
383399,8,True,1
383421,0,False,0
383627,0,False,0
383656,0,False,0
383701,0,False,0
383787,0,False,0
383808,1,False,0
383826,1,False,0
383842,0,False,0
383891,1,False,0
383898,3,False,0
383912,0,False,0
383954,9,True,1
383962,2,False,0
383969,2,False,0
384010,1,False,0
384090,0,False,0
384146,0,True,1
384269,2,False,0
384286,0,False,0
384328,0,False,0
384336,0,False,0
384356,0,False,0
384409,0,False,0
384412,0,True,1
384543,0,False,0
384548,0,False,0
384599,1,False,0
384602,19,True,1
384686,0,False,0
384744,1,False,0
384750,0,False,0
384825,1,False,0
384920,0,False,0
384928,1,False,0
384986,1,False,0
385092,0,False,0
385131,0,False,0
385190,0,False,0
385235,0,False,0
385358,2,False,0
385593,3,False,0
385638,17,True,1
385718,1,False,0
385861,0,False,0
385864,0,False,0
385912,0,False,0
386037,3,False,0
386082,1,True,1
386298,0,False,0
386342,0,False,0
386363,0,False,0
386446,0,False,0
386607,1,False,0
386649,0,False,0
386790,0,False,0
386825,0,False,0
386926,3,False,0
386936,1,False,0
386979,3,True,1
386986,0,False,0
387121,0,False,0
387129,0,False,0
387214,0,False,0
387307,0,False,0
387455,0,False,0
387506,0,False,0
387523,0,False,0
387553,0,False,0
387568,0,False,0
387570,0,False,0
387584,0,False,0
387648,0,False,0
387650,1,False,0
387695,0,False,0
387705,1,False,0
387721,1,True,1
387834,0,False,0
387880,2,False,0
387971,1,False,0
388046,4,False,0
388140,1,False,0
388156,0,False,0
388292,0,False,0
388448,0,False,0
388478,2,False,0
388624,0,False,0
388639,1,False,0
388777,0,False,0
388985,0,False,0
389146,4,False,0
389225,0,False,0
389387,1,False,0
389429,1,False,0
389488,0,False,0
389551,0,False,0
389565,0,False,0
389583,1,False,0
389706,2,False,0
389741,3,False,0
389804,0,False,0
389812,0,False,0
389928,1,True,1
389995,1,False,0
389996,16,True,1
390022,1,True,1
390117,1,False,0
390190,2,False,0
390203,1,False,0
390209,0,False,0
390297,0,False,0
390343,0,False,0
390350,0,False,0
390377,18,True,1
390434,0,False,0
390435,1,False,0
390480,0,False,0
390546,0,False,0
390874,0,False,0
390880,1,False,0
390911,2,False,0
390924,17,True,1
390974,0,False,0
390980,9,True,1
391034,0,False,0
391106,3,False,0
391313,0,False,0
391357,11,True,1
391397,1,False,0
391402,0,False,0
391509,0,False,0
391542,0,False,0
391557,0,False,0
391564,0,False,0
391611,3,False,0
391673,3,False,0
391761,0,False,0
391861,0,False,0
391900,0,False,0
391927,1,False,0
391939,1,False,0
392098,2,False,0
392206,0,False,0
392235,1,False,0
392335,0,False,0
392402,0,False,0
392430,0,False,0
392575,4,False,0
392582,0,False,0
392619,0,False,0
392682,6,False,1
392713,1,False,0
392774,0,False,0
392785,3,False,0
392802,0,False,0
392953,0,False,0
392989,0,False,0
393101,0,False,0
393130,0,False,0
393206,2,False,0
393309,0,False,0
393329,0,False,0
393380,0,False,0
393403,1,False,0
393565,1,False,0
393604,1,False,0
393806,0,False,0
393853,0,False,0
393888,0,False,0
394078,0,False,0
394167,0,False,0
394196,0,True,1
394213,12,False,1
394248,0,False,0
394321,0,False,0
394363,0,False,0
394454,0,False,0
394569,23,True,1
394715,0,False,0
394806,0,False,0
394812,3,False,0
394927,0,False,0
394941,0,False,0
394946,18,True,1
394979,4,False,0
395026,0,False,0
395121,5,False,0
395168,0,False,0
395324,1,False,0
395384,2,False,0
395446,0,False,0
395460,0,False,0
395511,0,False,0
395525,0,False,0
395622,0,False,0
395639,0,False,0
395871,0,False,0
395887,0,False,0
395912,0,False,0
395962,0,False,0
396018,2,False,0
396048,0,False,0
396155,0,False,0
396267,1,False,0
396446,1,False,0
396471,1,False,0
396726,0,False,0
396863,0,False,0
396867,0,False,0
396920,0,False,0
396984,0,False,0
396996,1,False,0
396997,1,False,0
396998,0,False,0
397053,5,False,0
397065,1,False,0
397099,0,False,0
397104,2,False,0
397141,0,False,0
397242,15,True,1
397248,2,False,0
397377,0,False,0
397480,0,False,0
397518,3,True,1
397533,2,False,0
397706,0,False,0
397787,5,True,1
397817,0,False,0
397820,0,False,0
397934,0,False,0
397947,0,False,0
398086,0,False,0
398305,0,False,0
398351,1,False,0
398506,1,False,0
398535,0,True,1
398586,0,False,0
398603,0,False,0
398611,0,False,0
398655,3,False,0
398819,0,False,0
398839,0,False,0
398846,1,False,0
398924,0,False,0
398965,1,False,0
399065,1,False,0
399101,18,True,1
399214,1,False,0
399251,0,False,0
399372,0,False,0
399379,1,False,0
399397,0,False,0
399417,4,False,0
399418,0,False,0
399514,12,True,1
399555,1,False,0
399575,0,False,0
399666,3,False,0
399670,1,False,0
399678,1,False,0
399704,2,False,0
399943,1,False,0
399973,2,False,0
399982,1,False,0
400030,0,False,0
400079,1,False,0
400181,2,False,0
400224,1,False,0
400265,0,False,0
400272,0,False,0
400313,0,False,0
400392,0,False,0
400404,13,True,1
400470,1,False,0
400478,12,True,1
400486,0,False,0
400600,0,False,0
400702,7,False,1
400802,0,False,0
400958,4,False,0
400979,0,False,0
400985,0,False,0
401007,3,False,0
401036,0,False,0
401055,1,False,0
401060,3,False,0
401062,1,False,0
401101,1,False,0
401336,1,False,0
401350,0,False,0
401422,2,False,0
401424,17,True,1
401454,0,False,0
401645,0,False,0
401710,1,False,0
401722,0,False,0
401760,0,False,0
401766,4,False,0
401769,0,False,0
401824,3,False,0
401834,1,False,0
401857,0,False,0
401858,9,True,1
401859,0,False,0
401956,6,True,1
402034,0,False,0
402052,0,False,0
402082,0,False,0
402177,0,False,0
402251,0,False,0
402332,4,False,0
402390,9,True,1
402638,0,False,0
402697,0,False,0
402706,0,False,0
402918,0,False,0
402964,0,False,0
402966,0,False,0
403052,0,False,0
403118,0,False,0
403185,0,False,0
403282,0,False,0
403361,2,False,0
403463,1,False,0
403473,5,True,1
403500,0,False,0
403507,3,False,0
403675,0,False,0
403764,2,False,0
403856,0,False,0
403893,2,False,0
404011,0,False,0
404012,0,False,0
404106,0,False,0
404233,2,False,0
404314,0,False,0
404339,0,False,0
404417,0,False,0
404426,0,False,0
404431,2,False,0
404434,1,False,0
404475,0,False,0
404720,1,False,0
404742,1,False,0
404801,0,False,0
404805,0,False,0
404846,0,False,0
404920,1,False,0
405201,2,False,0
405318,0,False,0
405339,1,False,0
405351,0,False,0
405418,0,False,0
405442,0,False,0
405500,1,False,0
405597,1,False,0
405602,1,False,0
405698,0,False,0
405699,0,False,0
405735,1,False,0
405739,12,True,1
405768,13,True,1
405804,0,False,0
405928,1,False,0
406047,0,False,0
406099,0,False,0
406176,1,False,0
406252,1,False,0
406254,0,False,0
406287,11,True,1
406294,2,False,0
406367,0,False,0
406369,0,False,0
406373,1,False,0
406411,1,False,0
406564,2,False,0
406574,2,False,0
406810,3,False,0
407008,0,False,0
407032,1,False,0
407119,1,False,0
407173,3,False,0
407238,1,False,0
407305,0,False,0
407340,2,False,0
407377,0,False,0
407411,0,False,0
407433,0,False,0
407468,4,False,0
407478,20,True,1
407768,0,False,0
407798,0,False,0
407933,0,False,0
407945,0,False,0
407999,0,False,0
408047,0,False,0
408091,18,True,1
408134,0,False,0
408259,2,False,0
408309,0,False,0
408347,0,False,0
408378,0,False,0
408468,2,False,0
408493,0,False,0
408500,0,False,0
408561,0,False,0
408651,0,False,0
408838,0,False,0
408863,0,False,0
408886,0,False,0
408915,0,False,0
408931,0,False,0
408990,0,False,0
409051,1,False,0
409102,0,False,0
409156,1,False,0
409174,0,False,0
409454,1,False,0
409512,1,False,0
409603,1,False,0
409684,0,False,0
409741,0,False,0
409768,2,False,0
409798,0,False,0
409908,0,False,0
409914,2,False,0
409951,1,False,0
409984,2,True,1
409989,0,False,0
410202,1,False,0
410209,0,False,0
410218,3,False,0
410341,0,False,0
410343,10,True,1
410347,1,False,0
410384,0,False,0
410460,15,True,1
410544,0,False,0
410552,0,False,0
410558,0,False,0
410702,0,False,0
410790,0,False,0
410921,0,False,0
410938,2,False,0
410958,3,False,0
410963,0,False,0
410982,0,False,0
411030,0,False,0
411094,0,False,0
411116,1,False,0
411204,0,False,0
411272,0,False,0
411296,0,False,0
411298,0,False,0
411365,1,False,0
411420,0,False,0
411523,0,False,0
411533,0,False,0
411583,2,False,0
411586,0,False,0
411686,0,False,0
411690,1,False,0
411715,0,False,0
411734,18,False,1
411744,0,False,0
411876,0,False,0
411897,1,False,0
412024,0,False,0
412133,4,False,0
412186,0,False,0
412203,0,False,0
412284,1,False,0
412394,0,False,0
412402,1,False,0
412429,1,False,0
412480,0,False,0
412487,0,False,0
412743,0,False,0
412793,0,False,0
412803,2,False,0
412817,0,False,0
412854,0,False,0
412880,2,False,0
412902,0,False,0
412944,0,False,0
412995,0,False,0
413050,0,False,0
413052,1,False,0
413088,2,False,0
413101,0,False,0
413115,0,False,0
413185,0,False,0
413243,0,False,0
413266,4,False,0
413282,0,False,0
413330,11,False,1
413345,0,False,0
413347,4,False,0
413426,0,False,0
413445,8,True,1
413459,0,False,0
413620,0,False,0
413659,0,False,0
413741,5,False,0
413798,0,False,0
413815,0,False,0
413853,1,False,0
413994,2,False,0
414033,0,False,0
414157,0,False,0
414164,1,False,0
414207,2,False,0
414211,1,False,0
414239,0,False,0
414305,1,False,0
414318,1,False,0
414382,2,False,0
414433,0,False,0
414584,0,False,0
414727,2,False,0
414741,0,False,0
414757,0,False,0
415067,0,False,0
415077,0,False,0
415088,0,False,0
415090,0,False,0
415148,1,False,0
415201,2,False,0
415327,0,False,0
415332,0,False,0
415341,2,False,0
415372,2,False,0
415381,0,False,0
415402,0,False,0
415441,0,False,0
415446,0,False,0
415862,0,False,0
415896,2,False,0
415915,0,False,0
415916,0,False,0
416091,0,False,0
416105,0,False,0
416124,1,False,0
416127,4,False,0
416216,0,False,0
416575,0,False,0
416620,0,False,0
416768,0,False,0
416783,2,False,0
416940,17,True,1
416973,0,False,0
417001,2,False,0
417082,0,False,0
417118,0,False,0
417240,0,False,0
417274,0,False,0
417507,1,False,0
417564,0,False,0
417584,2,False,0
417825,2,False,0
417838,0,False,0
417886,0,False,0
417904,0,False,0
417929,0,False,0
418090,1,False,0
418166,0,False,0
418281,2,False,0
418327,1,False,0
418470,1,False,0
418636,5,True,1
418718,1,False,0
418753,0,False,0
418779,3,False,0
418784,0,False,0
418793,0,False,0
418910,0,False,0
418930,1,False,0
418938,3,False,0
418958,0,False,0
418990,1,False,0
419182,2,False,0
419237,13,True,1
419275,0,False,0
419377,0,False,0
419493,0,False,0
419522,0,False,0
419540,0,False,0
419570,0,False,0
419626,0,False,0
419648,0,False,0
419661,0,False,0
419732,0,False,0
419748,0,False,0
419749,0,False,0
419758,1,False,0
419776,0,False,0
419818,2,False,0
419893,0,False,0
419953,0,False,0
419973,0,False,0
420008,0,False,0
420010,0,False,0
420126,2,False,0
420148,0,False,0
420202,4,False,0
420204,0,False,0
420222,0,False,0
420243,1,False,0
420339,3,False,0
420394,0,False,0
420434,0,False,0
420439,1,False,0
420457,0,False,0
420481,2,False,0
420488,0,False,0
420490,0,False,0
420508,5,False,0
420515,4,False,0
420590,1,False,0
420627,1,False,0
420738,0,False,0
420786,0,False,0
420856,0,False,0
420890,0,False,0
421001,0,False,0
421191,0,False,0
421252,1,False,0
421310,22,False,1
421458,1,False,0
421497,1,False,0
421580,4,False,0
421691,0,False,0
421744,0,False,0
421748,0,False,0
421752,0,False,0
421822,1,False,0
421923,0,False,0
421930,0,False,0
422121,3,False,0
422152,0,False,0
422164,0,False,0
422204,0,False,0
422245,0,False,0
422276,1,False,0
422320,1,False,0
422349,3,False,0
422358,0,False,0
422398,0,False,0
422436,0,False,0
422496,0,False,0
422750,0,False,0
422787,0,False,0
422803,0,False,0
422805,1,False,0
422989,12,True,1
423035,0,False,0
423096,1,False,0
423119,7,True,1
423153,1,False,0
423201,0,False,0
423228,0,False,0
423254,2,False,0
423272,0,False,0
423324,3,False,0
423336,0,False,0
423409,0,False,0
423432,0,False,0
423473,1,True,1
423598,0,False,0
